Price,Date,Close,High,Low,Open,Volume
Ticker,,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
674,2011-09-26,49.38800048828125,49.70000076293945,48.7130012512207,49.70000076293945,1626520
675,2011-09-27,50.402000427246094,50.54999923706055,49.9900016784668,49.9900016784668,659640
676,2011-09-28,50.1870002746582,50.599998474121094,49.92499923706055,50.224998474121094,677250
677,2011-09-29,50.80799865722656,50.970001220703125,49.86000061035156,50.18000030517578,2314370
678,2011-09-30,50.03799819946289,50.9900016784668,49.63999938964844,50.619998931884766,762490
679,2011-10-03,49.48099899291992,51.2400016784668,49.13999938964844,51.2400016784668,639800
680,2011-10-04,48.73500061035156,49.75,48.20000076293945,49.209999084472656,1337200
681,2011-10-05,48.542999267578125,49.27000045776367,48.39899826049805,48.900001525878906,664590
682,2011-10-07,49.79899978637695,50.5,49.41999816894531,49.5,890340
683,2011-10-10,50.599998474121094,50.77000045776367,49.70500183105469,49.810001373291016,823070
684,2011-10-11,50.36199951171875,51.25,50.209999084472656,50.7400016784668,1012590
685,2011-10-12,51.707000732421875,51.867000579833984,50.40999984741211,50.40999984741211,1177840
686,2011-10-13,51.768001556396484,52.099998474121094,51.5,51.900001525878906,1191710
687,2011-10-14,52.27799987792969,52.400001525878906,51.29999923706055,51.70000076293945,1234010
688,2011-10-17,51.858001708984375,52.45500183105469,51.5,52.29999923706055,728770
689,2011-10-18,51.308998107910156,51.54999923706055,51.099998474121094,51.29999923706055,298050
690,2011-10-19,52.198001861572266,52.255001068115234,51.45000076293945,51.45000076293945,531230
691,2011-10-20,51.83700180053711,51.900001525878906,51.30099868774414,51.80099868774414,424290
692,2011-10-21,51.45600128173828,52.19900131225586,51.310001373291016,51.83700180053711,351130
693,2011-10-24,51.64099884033203,52.297000885009766,51.5,52.0,484150
694,2011-10-25,52.59000015258789,52.900001525878906,51.5260009765625,51.900001525878906,924340
695,2011-10-28,54.50600051879883,54.75,53.5,53.5,4422340
696,2011-10-31,53.8849983215332,54.400001525878906,53.73500061035156,54.400001525878906,886590
697,2011-11-01,53.165000915527344,53.70000076293945,52.816001892089844,53.599998474121094,878940
698,2011-11-02,53.22999954223633,53.64500045776367,52.810001373291016,52.810001373291016,937850
699,2011-11-03,53.29800033569336,53.47800064086914,52.71099853515625,53.20000076293945,487460
700,2011-11-04,53.5099983215332,53.900001525878906,53.05500030517578,53.29800033569336,459030
701,2011-11-08,53.70100021362305,53.88999938964844,53.13999938964844,53.5099983215332,635310
702,2011-11-09,53.01900100708008,53.95000076293945,52.73500061035156,53.900001525878906,619320
703,2011-11-11,52.56700134277344,53.20000076293945,52.29499816894531,53.20000076293945,865090
704,2011-11-14,52.24300003051758,53.0099983215332,52.03499984741211,52.79999923706055,510780
705,2011-11-15,51.61399841308594,52.3489990234375,51.4900016784668,52.20000076293945,697920
706,2011-11-16,51.06999969482422,51.5,50.654998779296875,51.5,1393140
707,2011-11-17,50.28900146484375,51.290000915527344,50.04999923706055,51.0,1181580
708,2011-11-18,49.6609992980957,50.18000030517578,49.224998474121094,50.11000061035156,2241610
709,2011-11-21,48.819000244140625,49.70000076293945,48.560001373291016,49.6609992980957,1561580
710,2011-11-22,48.994998931884766,49.57899856567383,48.80099868774414,49.0,883050
711,2011-11-23,48.257999420166016,49.0,47.599998474121094,49.0,3538560
712,2011-11-24,48.57400131225586,49.84000015258789,47.60499954223633,48.099998474121094,2252620
713,2011-11-25,48.55400085449219,48.900001525878906,48.10100173950195,48.5,848020
714,2011-11-28,49.347999572753906,49.499000549316406,48.5,49.0,503720
715,2011-11-29,49.069000244140625,49.54199981689453,48.76499938964844,49.20000076293945,387610
716,2011-11-30,49.06800079345703,49.17499923706055,48.52199935913086,49.069000244140625,611400
717,2011-12-01,50.194000244140625,51.0,49.95000076293945,50.20000076293945,2383850
718,2011-12-02,51.308998107910156,51.597999572753906,50.005001068115234,50.189998626708984,1013710
719,2011-12-05,51.11000061035156,51.5,50.875,51.29899978637695,1216300
720,2011-12-07,51.20000076293945,51.84000015258789,51.119998931884766,51.25,2387100
721,2011-12-08,50.19300079345703,51.262001037597656,50.0099983215332,51.20000076293945,1566940
722,2011-12-09,49.7599983215332,50.2400016784668,48.05500030517578,50.0,1406050
723,2011-12-12,48.65599822998047,50.0,48.505001068115234,50.0,1200170
724,2011-12-13,48.83399963378906,49.20000076293945,48.220001220703125,48.65599822998047,1095110
725,2011-12-14,48.948001861572266,49.35499954223633,48.400001525878906,48.75,3618240
726,2011-12-15,48.729000091552734,49.70000076293945,47.71500015258789,48.810001373291016,2457480
727,2011-12-16,47.827999114990234,49.27299880981445,47.5,48.79999923706055,1668850
728,2011-12-19,47.56399917602539,48.1150016784668,46.70000076293945,47.834999084472656,2980180
729,2011-12-20,46.38600158691406,47.70000076293945,46.28499984741211,47.70000076293945,1862320
730,2011-12-21,47.7599983215332,48.0,46.96500015258789,47.099998474121094,1029110
731,2011-12-22,48.11199951171875,48.29499816894531,47.034000396728516,47.5,828320
732,2011-12-23,48.08000183105469,48.400001525878906,47.400001525878906,47.400001525878906,645710
733,2011-12-26,48.66400146484375,48.79999923706055,47.60499954223633,48.20000076293945,459340
734,2011-12-27,48.29899978637695,48.89799880981445,48.099998474121094,48.5099983215332,274460
735,2011-12-28,47.98400115966797,48.43600082397461,47.70000076293945,48.20000076293945,413530
736,2011-12-29,47.433998107910156,47.95500183105469,47.349998474121094,47.810001373291016,603900
737,2011-12-30,47.005001068115234,47.77000045776367,46.875,47.60100173950195,509890
738,2012-01-02,47.178001403808594,47.29999923706055,46.75,47.29999923706055,496610
739,2012-01-03,48.50899887084961,48.599998474121094,47.400001525878906,47.400001525878906,423790
740,2012-01-04,48.3489990234375,48.599998474121094,48.05500030517578,48.4010009765625,708290
741,2012-01-05,48.3489990234375,48.5989990234375,48.111000061035156,48.31100082397461,311630
742,2012-01-06,48.483001708984375,48.88999938964844,47.720001220703125,48.224998474121094,450240
743,2012-01-09,48.25699996948242,48.569000244140625,47.9109992980957,48.310001373291016,257640
744,2012-01-10,49.38399887084961,49.474998474121094,48.400001525878906,48.400001525878906,1669220
745,2012-01-11,49.159000396728516,49.499000549316406,49.099998474121094,49.400001525878906,854730
746,2012-01-12,48.9379997253418,49.38999938964844,48.75,49.00199890136719,573820
747,2012-01-13,49.32500076293945,49.6150016784668,48.935001373291016,49.099998474121094,401660
748,2012-01-16,49.35100173950195,49.44499969482422,48.85499954223633,49.0,482370
749,2012-01-17,50.14899826049805,50.290000915527344,49.5,49.5,649960
750,2012-01-18,50.03300094604492,50.29999923706055,49.75,50.29999923706055,610870
751,2012-01-19,50.597999572753906,50.69900131225586,50.310001373291016,50.459999084472656,666020
752,2012-01-20,50.80400085449219,51.04499816894531,49.709999084472656,50.70000076293945,1034770
753,2012-01-23,51.231998443603516,51.380001068115234,50.750999450683594,50.79499816894531,1521880
754,2012-01-24,51.75699996948242,51.93199920654297,51.025001525878906,51.209999084472656,1119430
755,2012-01-25,52.141998291015625,52.25,51.81999969482422,51.88999938964844,889470
756,2012-01-27,52.474998474121094,52.599998474121094,52.0260009765625,52.290000915527344,1450890
757,2012-01-30,52.027000427246094,52.310001373291016,51.6609992980957,52.310001373291016,1581970
758,2012-01-31,52.5880012512207,52.79899978637695,51.900001525878906,52.099998474121094,615820
759,2012-02-01,52.99700164794922,53.09000015258789,52.29999923706055,52.60200119018555,989990
760,2012-02-02,53.17399978637695,53.380001068115234,52.861000061035156,53.20000076293945,1260710
761,2012-02-03,53.847999572753906,53.95000076293945,53.099998474121094,53.17399978637695,910200
762,2012-02-06,54.034000396728516,54.5,53.625,53.625,1318160
763,2012-02-07,53.9119987487793,54.459999084472656,53.71099853515625,54.19900131225586,1027880
764,2012-02-08,54.21099853515625,54.5,53.750999450683594,54.00199890136719,691120
765,2012-02-09,54.63600158691406,54.84000015258789,53.92599868774414,54.20000076293945,4424750
766,2012-02-10,54.2869987487793,54.775001525878906,53.90999984741211,54.68000030517578,1045450
767,2012-02-13,54.43899917602539,54.70000076293945,54.10200119018555,54.45000076293945,704980
768,2012-02-14,54.87300109863281,55.0,54.22600173950195,54.43899917602539,828610
769,2012-02-15,55.92599868774414,56.04999923706055,55.0,55.0,1800100
770,2012-02-16,55.81700134277344,55.952999114990234,55.349998474121094,55.79999923706055,997450
771,2012-02-17,56.30500030517578,56.64500045776367,56.03099822998047,56.099998474121094,1926000
772,2012-02-21,56.76900100708008,56.849998474121094,56.20500183105469,56.29999923706055,880400
773,2012-02-22,55.7400016784668,56.88399887084961,55.54499816894531,56.79899978637695,1273330
774,2012-02-23,55.611000061035156,56.400001525878906,55.30500030517578,55.79999923706055,572750
775,2012-02-24,55.22800064086914,55.82500076293945,55.0,55.79999923706055,776140
776,2012-02-27,53.82099914550781,55.54999923706055,53.70100021362305,55.4900016784668,1138430
777,2012-02-28,54.92100143432617,55.0,54.0,54.0,709870
778,2012-02-29,55.145999908447266,55.66899871826172,54.70000076293945,55.09000015258789,938920
779,2012-03-01,54.54600143432617,54.994998931884766,54.189998626708984,54.9109992980957,412270
780,2012-03-02,54.60300064086914,55.0,54.2599983215332,54.70000076293945,504530
781,2012-03-05,53.95399856567383,54.599998474121094,53.8120002746582,54.599998474121094,834260
782,2012-03-06,53.31800079345703,54.89500045776367,53.189998626708984,54.0,624190
783,2012-03-07,53.37699890136719,53.5,52.79999923706055,53.21099853515625,936740
784,2012-03-09,53.571998596191406,54.099998474121094,53.04999923706055,53.611000061035156,4291030
785,2012-03-12,53.75299835205078,54.29999923706055,53.4109992980957,53.71099853515625,579330
786,2012-03-13,54.5369987487793,54.6879997253418,53.849998474121094,53.849998474121094,385090
787,2012-03-14,54.805999755859375,55.060001373291016,54.500999450683594,54.89500045776367,741850
788,2012-03-15,54.016998291015625,54.79999923706055,51.07099914550781,54.71099853515625,587690
789,2012-03-16,53.2599983215332,54.67499923706055,53.099998474121094,54.04999923706055,1043390
790,2012-03-19,52.71799850463867,53.400001525878906,52.54999923706055,53.11000061035156,596390
791,2012-03-20,52.89500045776367,53.099998474121094,52.36199951171875,52.70000076293945,547510
792,2012-03-21,53.8849983215332,54.0,50.20000076293945,52.70000076293945,887420
793,2012-03-22,52.39500045776367,53.970001220703125,52.20000076293945,53.779998779296875,1525920
794,2012-03-23,52.78799819946289,53.18000030517578,52.25,52.51100158691406,496180
795,2012-03-26,52.189998626708984,52.79999923706055,51.89500045776367,52.599998474121094,1224480
796,2012-03-27,52.500999450683594,52.85499954223633,52.005001068115234,52.5,1437490
797,2012-03-28,52.24800109863281,52.599998474121094,52.130001068115234,52.5,1243200
798,2012-03-29,52.25,52.5,51.685001373291016,52.111000061035156,844680
799,2012-03-30,53.33300018310547,53.5,52.400001525878906,52.59000015258789,693840
800,2012-04-02,53.34600067138672,53.54499816894531,52.91400146484375,53.400001525878906,328650
801,2012-04-03,53.78300094604492,53.970001220703125,53.52000045776367,53.597999572753906,481780
802,2012-04-04,53.3120002746582,53.599998474121094,53.20000076293945,53.599998474121094,765610
803,2012-04-09,52.724998474121094,53.07699966430664,52.62200164794922,53.01100158691406,346650
804,2012-04-10,52.8650016784668,52.96500015258789,52.400001525878906,52.9109992980957,349520
805,2012-04-11,52.74700164794922,53.099998474121094,52.321998596191406,52.611000061035156,324230
806,2012-04-12,53.25299835205078,53.345001220703125,52.80500030517578,53.0,269070
807,2012-04-13,52.27399826049805,53.45000076293945,52.0099983215332,53.290000915527344,574800
808,2012-04-16,52.59199905395508,52.744998931884766,52.01100158691406,52.01100158691406,347260
809,2012-04-17,53.27399826049805,53.47800064086914,52.29999923706055,52.51100158691406,531490
810,2012-04-18,53.12099838256836,53.689998626708984,53.01499938964844,53.4900016784668,541930
811,2012-04-19,53.45500183105469,53.599998474121094,53.04100036621094,53.099998474121094,364070
812,2012-04-20,52.95899963378906,53.400001525878906,52.4010009765625,53.400001525878906,768560
813,2012-04-23,52.14899826049805,53.08000183105469,51.95100021362305,52.900001525878906,603480
814,2012-04-24,52.512001037597656,52.630001068115234,52.106998443603516,52.29999923706055,465630
815,2012-04-25,52.207000732421875,52.617000579833984,51.92499923706055,52.5,642730
816,2012-04-26,52.39099884033203,52.5989990234375,52.04999923706055,52.29999923706055,653200
817,2012-04-27,52.141998291015625,52.66999816894531,52.0260009765625,52.400001525878906,239420
818,2012-04-30,52.513999938964844,52.810001373291016,52.321998596191406,52.5,424450
819,2012-05-02,52.566001892089844,54.0,52.29999923706055,52.9900016784668,324700
820,2012-05-03,52.09199905395508,52.566001892089844,52.0099983215332,52.566001892089844,532330
821,2012-05-04,51.05799865722656,52.099998474121094,50.95199966430664,52.099998474121094,1185300
822,2012-05-07,51.527000427246094,51.744998931884766,50.0,50.79999923706055,1861940
823,2012-05-08,50.48500061035156,51.599998474121094,50.29999923706055,51.51100158691406,1532140
824,2012-05-09,50.10599899291992,50.69900131225586,49.915000915527344,50.4010009765625,2623010
825,2012-05-10,50.027000427246094,50.790000915527344,49.91999816894531,50.29899978637695,516860
826,2012-05-11,49.90999984741211,50.16999816894531,49.54999923706055,49.900001525878906,597680
827,2012-05-14,48.85200119018555,50.00400161743164,48.70000076293945,49.900001525878906,1281100
828,2012-05-15,49.520999908447266,49.691001892089844,48.709999084472656,48.79999923706055,1197730
829,2012-05-16,49.01300048828125,49.47999954223633,48.54999923706055,49.20000076293945,1207220
830,2012-05-17,49.06399917602539,49.53499984741211,48.90999984741211,49.099998474121094,465230
831,2012-05-18,49.17100143432617,49.43000030517578,48.369998931884766,48.88999938964844,1650270
832,2012-05-21,49.321998596191406,49.487998962402344,49.099998474121094,49.099998474121094,359350
833,2012-05-22,48.89099884033203,49.68000030517578,48.85499954223633,49.5099983215332,619560
834,2012-05-23,48.77199935913086,49.099998474121094,48.5,48.79999923706055,517430
835,2012-05-24,49.5880012512207,49.70000076293945,48.79999923706055,49.0,225880
836,2012-05-25,49.85599899291992,50.09000015258789,49.0,49.5,376300
837,2012-05-28,49.89899826049805,50.189998626708984,49.652000427246094,49.849998474121094,608560
838,2012-05-29,50.29999923706055,50.494998931884766,50.0,50.0,271440
839,2012-05-30,49.60499954223633,50.2599983215332,49.5099983215332,50.2599983215332,387270
840,2012-05-31,49.87099838256836,50.29999923706055,49.31999969482422,49.599998474121094,323800
841,2012-06-01,49.013999938964844,49.92499923706055,48.849998474121094,49.724998474121094,1372040
842,2012-06-04,49.060001373291016,49.599998474121094,48.375,49.29999923706055,663630
843,2012-06-05,49.17499923706055,49.499000549316406,49.020999908447266,49.20000076293945,361940
844,2012-06-06,50.56999969482422,51.150001525878906,49.310001373291016,49.400001525878906,558370
845,2012-06-07,50.82600021362305,50.849998474121094,50.31999969482422,50.611000061035156,663400
846,2012-06-08,50.981998443603516,51.20000076293945,50.22999954223633,50.79499816894531,574700
847,2012-06-11,50.970001220703125,51.779998779296875,50.79999923706055,51.0099983215332,1276740
848,2012-06-12,51.47600173950195,51.597999572753906,50.654998779296875,50.71099853515625,1018010
849,2012-06-13,51.479000091552734,51.68000030517578,51.20000076293945,51.525001525878906,810580
850,2012-06-14,50.98099899291992,51.685001373291016,50.75600051879883,51.400001525878906,834920
851,2012-06-15,51.78799819946289,51.880001068115234,51.0,51.0,370790
852,2012-06-18,50.93899917602539,52.20000076293945,50.75,52.099998474121094,609430
853,2012-06-19,51.49300003051758,51.724998474121094,50.79999923706055,50.900001525878906,461850
854,2012-06-20,51.724998474121094,51.959999084472656,51.375,51.599998474121094,428630
855,2012-06-21,52.05799865722656,52.18000030517578,51.35200119018555,51.599998474121094,506510
856,2012-06-22,51.78900146484375,52.03300094604492,51.380001068115234,51.599998474121094,688770
857,2012-06-25,51.58300018310547,52.38999938964844,51.29999923706055,51.779998779296875,767400
858,2012-06-26,51.54199981689453,51.689998626708984,51.25,51.5,469300
859,2012-06-27,51.904998779296875,51.974998474121094,51.599998474121094,51.599998474121094,256900
860,2012-06-28,51.92599868774414,52.14899826049805,51.75,51.900001525878906,475830
861,2012-06-29,53.39899826049805,53.900001525878906,52.18000030517578,52.18000030517578,2515650
862,2012-07-02,53.22600173950195,53.595001220703125,53.0,53.5,636530
863,2012-07-03,53.167999267578125,53.58000183105469,52.99800109863281,53.29999923706055,1253260
864,2012-07-04,53.391998291015625,53.5,53.12300109863281,53.29999923706055,264410
865,2012-07-05,53.58700180053711,53.70000076293945,52.30500030517578,52.599998474121094,851490
866,2012-07-06,53.395999908447266,53.59000015258789,53.25,53.51100158691406,450130
867,2012-07-09,52.85599899291992,53.38399887084961,52.790000915527344,53.38399887084961,363310
868,2012-07-10,53.49300003051758,53.59000015258789,52.95100021362305,52.97999954223633,946090
869,2012-07-11,53.09600067138672,53.435001373291016,52.970001220703125,53.29999923706055,1026010
870,2012-07-12,52.56100082397461,53.0,52.32600021362305,53.0,419840
871,2012-07-13,52.39899826049805,52.75,52.301998138427734,52.650001525878906,229040
872,2012-07-16,52.507999420166016,52.84700012207031,52.255001068115234,52.5,876040
873,2012-07-17,52.19900131225586,52.689998626708984,52.099998474121094,52.52000045776367,237580
874,2012-07-18,52.755001068115234,52.880001068115234,52.012001037597656,52.20000076293945,508830
875,2012-07-19,53.04100036621094,53.189998626708984,52.816001892089844,53.0,304900
876,2012-07-20,52.65599822998047,53.0,52.4119987487793,53.0,346290
877,2012-07-23,51.720001220703125,52.5,51.62099838256836,52.29999923706055,765320
878,2012-07-24,51.86199951171875,52.0,51.52000045776367,51.900001525878906,210480
879,2012-07-25,51.874000549316406,52.0,51.36800003051758,51.81100082397461,354930
880,2012-07-26,51.18600082397461,51.900001525878906,51.0099983215332,51.81100082397461,273300
881,2012-07-27,51.52000045776367,52.06800079345703,51.32099914550781,51.698001861572266,220130
882,2012-07-30,52.435001373291016,52.49800109863281,51.61000061035156,51.79999923706055,272270
883,2012-07-31,52.797000885009766,52.97999954223633,52.051998138427734,52.51100158691406,654220
884,2012-08-01,52.78099822998047,53.349998474121094,52.619998931884766,52.779998779296875,450310
885,2012-08-02,52.7869987487793,52.999000549316406,52.65999984741211,52.900001525878906,158990
886,2012-08-03,52.680999755859375,52.790000915527344,52.209999084472656,52.599998474121094,157240
887,2012-08-06,53.11600112915039,53.275001525878906,52.79999923706055,52.79999923706055,378090
888,2012-08-07,53.525001525878906,53.74700164794922,53.005001068115234,53.15999984741211,599050
889,2012-08-08,53.60599899291992,53.900001525878906,53.5,53.58000183105469,722800
890,2012-08-09,53.51499938964844,53.880001068115234,53.349998474121094,53.61000061035156,546350
891,2012-08-10,53.452999114990234,53.63999938964844,53.125999450683594,53.5,352840
892,2012-08-13,53.79899978637695,53.900001525878906,53.29999923706055,53.5,237850
893,2012-08-14,54.130001068115234,54.20000076293945,53.6609992980957,53.79999923706055,463590
894,2012-08-16,53.96900177001953,54.19499969482422,53.90999984741211,54.19499969482422,143010
895,2012-08-17,53.8120002746582,54.209999084472656,52.55500030517578,52.55500030517578,1230450
896,2012-08-21,54.41600036621094,54.5,53.849998474121094,53.900001525878906,3105010
897,2012-08-22,54.35200119018555,54.560001373291016,54.20000076293945,54.20199966430664,2765910
898,2012-08-23,54.45800018310547,54.755001068115234,54.130001068115234,54.29999923706055,2094450
899,2012-08-24,54.10300064086914,54.29999923706055,53.95000076293945,54.29999923706055,482850
900,2012-08-27,53.84400177001953,54.19900131225586,53.724998474121094,54.099998474121094,659310
901,2012-08-28,53.62900161743164,53.88999938964844,53.21500015258789,53.88999938964844,515870
902,2012-08-29,53.14799880981445,53.69900131225586,53.00600051879883,53.69900131225586,940400
903,2012-08-30,53.391998291015625,53.5880012512207,52.79999923706055,53.099998474121094,361330
904,2012-08-31,52.8129997253418,53.29999923706055,52.70000076293945,53.29999923706055,529120
905,2012-09-03,52.709999084472656,53.29999923706055,52.599998474121094,53.0,587030
906,2012-09-04,52.999000549316406,53.058998107910156,52.55500030517578,52.79899978637695,1034080
907,2012-09-05,52.604000091552734,52.849998474121094,52.349998474121094,52.849998474121094,717150
908,2012-09-06,52.720001220703125,52.88999938964844,52.40999984741211,52.505001068115234,212710
909,2012-09-07,54.020999908447266,54.13999938964844,53.0,53.0,1682190
910,2012-09-10,54.12699890136719,54.28499984741211,53.90999984741211,54.099998474121094,771150
911,2012-09-11,54.138999938964844,54.220001220703125,53.52299880981445,54.099998474121094,949640
912,2012-09-12,54.56700134277344,54.645999908447266,54.150001525878906,54.20000076293945,684050
913,2012-09-13,54.54499816894531,54.70000076293945,54.426998138427734,54.5,609850
914,2012-09-14,56.09000015258789,56.290000915527344,55.01499938964844,55.01499938964844,2250400
915,2012-09-17,56.56800079345703,57.279998779296875,56.45500183105469,56.5,1621310
916,2012-09-18,56.25600051879883,56.64500045776367,56.16400146484375,56.5,499900
917,2012-09-20,55.80500030517578,56.099998474121094,55.70000076293945,56.0,1030680
918,2012-09-21,57.207000732421875,57.400001525878906,56.0,56.0099983215332,1387770
919,2012-09-24,56.98899841308594,57.400001525878906,56.83599853515625,57.10499954223633,446750
920,2012-09-25,57.04600143432617,57.49800109863281,56.814998626708984,57.48400115966797,643380
921,2012-09-26,57.025001525878906,57.099998474121094,56.724998474121094,56.79999923706055,306470
922,2012-09-27,56.840999603271484,57.39400100708008,56.75,56.930999755859375,482060
923,2012-09-28,57.275001525878906,57.70000076293945,56.900001525878906,56.900001525878906,412510
924,2012-10-01,57.51900100708008,57.689998626708984,57.20000076293945,57.20000076293945,373130
925,2012-10-03,57.7760009765625,57.78499984741211,57.500999450683594,57.52000045776367,350560
926,2012-10-04,58.25299835205078,58.40999984741211,57.54999923706055,57.54999923706055,746160
927,2012-10-05,57.77399826049805,58.5,57.5,58.400001525878906,732000
928,2012-10-08,57.13999938964844,57.69900131225586,57.01599884033203,57.599998474121094,505180
929,2012-10-09,57.30799865722656,57.58000183105469,57.099998474121094,57.29999923706055,740220
930,2012-10-10,56.83599853515625,57.20000076293945,56.722999572753906,57.099998474121094,425060
931,2012-10-11,57.979000091552734,58.060001373291016,56.70000076293945,56.810001373291016,1609090
932,2012-10-12,57.40599822998047,58.01300048828125,57.29999923706055,57.900001525878906,709710
933,2012-10-15,57.409000396728516,57.599998474121094,57.130001068115234,57.400001525878906,317320
934,2012-10-16,56.82500076293945,57.70000076293945,56.66299819946289,57.5,600100
935,2012-10-17,56.882999420166016,57.29800033569336,56.6609992980957,57.0,386200
936,2012-10-18,57.5,57.534000396728516,56.8129997253418,57.0,485790
937,2012-10-19,57.106998443603516,57.45199966430664,56.994998931884766,57.400001525878906,510620
938,2012-10-22,57.50299835205078,57.59700012207031,56.91600036621094,57.069000244140625,445240
939,2012-10-23,57.24399948120117,57.558998107910156,57.04999923706055,57.41999816894531,217650
940,2012-10-25,57.465999603271484,57.5099983215332,57.18199920654297,57.20000076293945,168740
941,2012-10-29,57.431610107421875,57.431610107421875,57.431610107421875,57.431610107421875,0
942,2012-10-30,56.74578094482422,56.74578094482422,56.74578094482422,56.74578094482422,0
943,2012-10-31,56.97080993652344,56.97080993652344,56.97080993652344,56.97080993652344,0
944,2012-11-01,57.267478942871094,57.267478942871094,57.267478942871094,57.267478942871094,0
945,2012-11-02,57.799278259277344,57.799278259277344,57.799278259277344,57.799278259277344,0
946,2012-11-05,57.87004089355469,57.87004089355469,57.87004089355469,57.87004089355469,0
947,2012-11-06,58.07350158691406,58.07350158691406,58.07350158691406,58.07350158691406,0
948,2012-11-07,58.43391036987305,58.43391036987305,58.43391036987305,58.43391036987305,0
949,2012-11-08,58.216861724853516,58.216861724853516,58.216861724853516,58.216861724853516,0
950,2012-11-09,57.68452072143555,57.68452072143555,57.68452072143555,57.68452072143555,0
951,2012-11-12,57.65612030029297,57.65612030029297,57.65612030029297,57.65612030029297,0
952,2012-11-15,57.119991302490234,57.119991302490234,57.119991302490234,57.119991302490234,0
953,2012-11-16,56.54219055175781,56.54219055175781,56.54219055175781,56.54219055175781,0
954,2012-11-19,56.51329040527344,56.51329040527344,56.51329040527344,56.51329040527344,0
955,2012-11-20,56.513938903808594,56.513938903808594,56.513938903808594,56.513938903808594,0
956,2012-11-21,56.95159149169922,56.95159149169922,56.95159149169922,56.95159149169922,0
957,2012-11-22,57.08185958862305,57.08185958862305,57.08185958862305,57.08185958862305,0
958,2012-11-23,57.069610595703125,57.069610595703125,57.069610595703125,57.069610595703125,0
959,2012-11-26,57.161399841308594,57.161399841308594,57.161399841308594,57.161399841308594,0
960,2012-11-27,58.08837127685547,58.08837127685547,58.08837127685547,58.08837127685547,0
961,2012-11-29,59.075069427490234,59.075069427490234,59.075069427490234,59.075069427490234,0
962,2012-11-30,59.6297492980957,59.6297492980957,59.6297492980957,59.6297492980957,0
963,2012-12-03,59.53749084472656,59.53749084472656,59.53749084472656,59.53749084472656,0
964,2012-12-04,59.7221794128418,59.7221794128418,59.7221794128418,59.7221794128418,0
965,2012-12-05,59.835350036621094,59.835350036621094,59.835350036621094,59.835350036621094,0
966,2012-12-06,60.14249038696289,60.14249038696289,60.14249038696289,60.14249038696289,0
967,2012-12-07,59.90340042114258,59.90340042114258,59.90340042114258,59.90340042114258,0
968,2012-12-10,59.9162483215332,59.9162483215332,59.9162483215332,59.9162483215332,0
969,2012-12-11,59.813011169433594,59.813011169433594,59.813011169433594,59.813011169433594,0
970,2012-12-12,59.702491760253906,59.702491760253906,59.702491760253906,59.702491760253906,0
971,2012-12-13,59.33224868774414,59.33224868774414,59.33224868774414,59.33224868774414,0
972,2012-12-14,59.61608123779297,59.61608123779297,59.61608123779297,59.61608123779297,0
973,2012-12-17,59.39352035522461,59.39352035522461,59.39352035522461,59.39352035522461,0
974,2012-12-18,59.78728103637695,59.78728103637695,59.78728103637695,59.78728103637695,0
975,2012-12-19,60.118770599365234,60.118770599365234,60.118770599365234,60.118770599365234,0
976,2012-12-20,59.9840087890625,59.9840087890625,59.9840087890625,59.9840087890625,0
977,2012-12-21,59.2872314453125,59.2872314453125,59.2872314453125,59.2872314453125,0
978,2012-12-24,59.39445114135742,59.39445114135742,59.39445114135742,59.39445114135742,0
979,2012-12-26,59.898048400878906,59.898048400878906,59.898048400878906,59.898048400878906,0
980,2012-12-27,59.53784942626953,59.53784942626953,59.53784942626953,59.53784942626953,0
981,2012-12-28,59.924110412597656,59.924110412597656,59.924110412597656,59.924110412597656,0
982,2012-12-31,59.888851165771484,59.888851165771484,59.888851165771484,59.888851165771484,0
983,2013-01-01,60.351661682128906,60.351661682128906,60.351661682128906,60.351661682128906,0
984,2013-01-02,60.7806282043457,60.7806282043457,60.7806282043457,60.7806282043457,0
985,2013-01-03,60.9440803527832,60.9440803527832,60.9440803527832,60.9440803527832,0
986,2013-01-04,61.01060104370117,61.01060104370117,61.01060104370117,61.01060104370117,0
987,2013-01-07,60.726890563964844,60.726890563964844,60.726890563964844,60.726890563964844,0
988,2013-01-08,60.860801696777344,60.860801696777344,60.860801696777344,60.860801696777344,0
989,2013-01-09,60.5536994934082,60.5536994934082,60.5536994934082,60.5536994934082,0
990,2013-01-10,60.52410888671875,60.52410888671875,60.52410888671875,60.52410888671875,0
991,2013-01-11,60.3473014831543,60.3473014831543,60.3473014831543,60.3473014831543,0
992,2013-01-14,61.08174133300781,61.08174133300781,61.08174133300781,61.08174133300781,0
993,2013-01-15,61.41082000732422,61.41082000732422,61.41082000732422,61.41082000732422,0
994,2013-01-16,60.85670852661133,60.85670852661133,60.85670852661133,60.85670852661133,0
995,2013-01-17,61.234519958496094,61.234519958496094,61.234519958496094,61.234519958496094,0
996,2013-01-18,61.48884963989258,61.48884963989258,61.48884963989258,61.48884963989258,0
997,2013-01-21,61.669158935546875,61.669158935546875,61.669158935546875,61.669158935546875,0
998,2013-01-22,61.325721740722656,61.325721740722656,61.325721740722656,61.325721740722656,0
999,2013-01-23,61.39154052734375,61.39154052734375,61.39154052734375,61.39154052734375,0
